donorID,predicted_proba,contact_flag
D135521,0.08245937,DO_NOT_MAIL
D126410,0.82066286,DO_NOT_MAIL
D110207,0.04929087,DO_NOT_MAIL
D107315,0.45362717,DO_NOT_MAIL
D116241,0.03140784,DO_NOT_MAIL
D110781,0.36398357,DO_NOT_MAIL
D126585,0.0015051436,DO_NOT_MAIL
D127209,0.8538114,DO_NOT_MAIL
D119547,0.6469854,DO_NOT_MAIL
D110167,0.9777964,MAIL
D102704,0.5139931,DO_NOT_MAIL
D140242,0.565053,DO_NOT_MAIL
D142140,0.036699157,DO_NOT_MAIL
D107294,0.6469854,DO_NOT_MAIL
D117785,0.97982794,MAIL
D122952,0.97171783,MAIL
D100967,0.82004774,DO_NOT_MAIL
D117293,0.8726598,DO_NOT_MAIL
D128198,0.01715933,DO_NOT_MAIL
D119879,0.955618,MAIL
D124728,0.8961919,DO_NOT_MAIL
D124349,0.96551836,MAIL
D132840,0.00012682867,DO_NOT_MAIL
D143773,0.40612996,DO_NOT_MAIL
D102669,0.2394468,DO_NOT_MAIL
D124310,0.0014200697,DO_NOT_MAIL
D105089,0.62193674,DO_NOT_MAIL
D109711,0.19071396,DO_NOT_MAIL
D140704,0.044469517,DO_NOT_MAIL
D116069,0.01209263,DO_NOT_MAIL
D118917,0.00030205367,DO_NOT_MAIL
D119052,0.96827155,MAIL
D121149,0.9642926,MAIL
D104906,0.9491667,DO_NOT_MAIL
D109486,0.0074643516,DO_NOT_MAIL
D142151,0.035520613,DO_NOT_MAIL
D119102,0.062613584,DO_NOT_MAIL
D101736,0.8987183,DO_NOT_MAIL
D108667,0.99034715,MAIL
D122504,0.9132189,DO_NOT_MAIL
D121476,0.97166663,MAIL
D123111,0.016184792,DO_NOT_MAIL
D143172,0.000195306,DO_NOT_MAIL
D121401,0.12270748,DO_NOT_MAIL
D133108,0.06437171,DO_NOT_MAIL
D115825,0.8537907,DO_NOT_MAIL
D139824,0.09608521,DO_NOT_MAIL
D119808,0.80826443,DO_NOT_MAIL
D125234,0.088262044,DO_NOT_MAIL
D133271,0.30118683,DO_NOT_MAIL
D109252,0.060420033,DO_NOT_MAIL
D134041,0.016835535,DO_NOT_MAIL
D116795,0.9792474,MAIL
D140590,0.015025527,DO_NOT_MAIL
D137627,0.21958612,DO_NOT_MAIL
D131678,0.10930847,DO_NOT_MAIL
D125644,0.7597075,DO_NOT_MAIL
D112614,0.9458556,DO_NOT_MAIL
D143889,0.0052014296,DO_NOT_MAIL
D116132,0.95764256,MAIL
D122937,0.25449836,DO_NOT_MAIL
D119860,0.34909105,DO_NOT_MAIL
D102549,0.94440866,DO_NOT_MAIL
D116705,0.97441304,MAIL
D120154,0.94612527,DO_NOT_MAIL
D123038,0.7392137,DO_NOT_MAIL
D123168,0.56299716,DO_NOT_MAIL
D124622,0.9803861,MAIL
D120515,0.5243425,DO_NOT_MAIL
D118621,0.85481644,DO_NOT_MAIL
D142438,0.15703931,DO_NOT_MAIL
D134599,0.9583937,MAIL
D143898,0.0013907062,DO_NOT_MAIL
D144688,0.017825382,DO_NOT_MAIL
D136991,0.026299441,DO_NOT_MAIL
D142480,0.047303792,DO_NOT_MAIL
D116273,0.71525174,DO_NOT_MAIL
D144394,0.961997,MAIL
D129403,0.26611698,DO_NOT_MAIL
D119613,0.62765193,DO_NOT_MAIL
D102013,0.7889207,DO_NOT_MAIL
D120085,0.9329747,DO_NOT_MAIL
D112809,0.9606411,MAIL
D139833,0.034458563,DO_NOT_MAIL
D135373,0.97166663,MAIL
D135682,0.8595816,DO_NOT_MAIL
D116672,0.0055083833,DO_NOT_MAIL
D112262,0.8881598,DO_NOT_MAIL
D110773,0.8987183,DO_NOT_MAIL
D127862,0.0042424374,DO_NOT_MAIL
D107545,0.22463614,DO_NOT_MAIL
D122204,0.8961919,DO_NOT_MAIL
D115809,0.93909353,DO_NOT_MAIL
D109369,0.9141482,DO_NOT_MAIL
D104791,0.6545905,DO_NOT_MAIL
D132904,0.59878206,DO_NOT_MAIL
D116118,0.9656056,MAIL
D142419,0.00056479557,DO_NOT_MAIL
D136145,0.98307866,MAIL
D136973,0.8872927,DO_NOT_MAIL
D108994,0.979267,MAIL
D141686,0.0034333968,DO_NOT_MAIL
D127626,0.122558415,DO_NOT_MAIL
D106020,0.098617814,DO_NOT_MAIL
D117889,0.45316285,DO_NOT_MAIL
D115099,0.9252743,DO_NOT_MAIL
D123241,0.012139882,DO_NOT_MAIL
D101691,0.89608073,DO_NOT_MAIL
D102933,0.8576082,DO_NOT_MAIL
D122739,0.03354399,DO_NOT_MAIL
D142439,0.03146629,DO_NOT_MAIL
D114520,0.99187404,MAIL
D109522,0.9584709,MAIL
D120080,0.8332882,DO_NOT_MAIL
D101170,0.9294427,DO_NOT_MAIL
D114833,0.95764256,MAIL
D131599,0.025657726,DO_NOT_MAIL
D106832,0.003102977,DO_NOT_MAIL
D113831,0.9685309,MAIL
D134847,0.03230472,DO_NOT_MAIL
D104301,0.3238702,DO_NOT_MAIL
D125764,0.97908825,MAIL
D137841,0.001913437,DO_NOT_MAIL
D140720,0.19512933,DO_NOT_MAIL
D112256,0.9788836,MAIL
D134797,0.114186205,DO_NOT_MAIL
D142793,0.5218805,DO_NOT_MAIL
D100848,0.81474036,DO_NOT_MAIL
D119603,0.86922854,DO_NOT_MAIL
D130344,0.9302993,DO_NOT_MAIL
D108194,0.98266983,MAIL
D112658,0.92517847,DO_NOT_MAIL
D109766,0.10340473,DO_NOT_MAIL
D103991,0.9292404,DO_NOT_MAIL
D141418,0.10689812,DO_NOT_MAIL
D112073,0.013249228,DO_NOT_MAIL
D119226,0.991771,MAIL
D139474,0.036886528,DO_NOT_MAIL
D139384,0.30552852,DO_NOT_MAIL
D124035,0.027295126,DO_NOT_MAIL
D101078,0.6816522,DO_NOT_MAIL
D113208,0.96659976,MAIL
D133874,0.0010504288,DO_NOT_MAIL
D118165,0.025165275,DO_NOT_MAIL
D141226,0.61838365,DO_NOT_MAIL
D106257,0.8399911,DO_NOT_MAIL
D123661,0.034226514,DO_NOT_MAIL
D112887,0.77132523,DO_NOT_MAIL
D130670,0.03414446,DO_NOT_MAIL
D124704,0.06785668,DO_NOT_MAIL
D141499,0.13463551,DO_NOT_MAIL
D106531,0.9469066,DO_NOT_MAIL
D107541,0.9398558,DO_NOT_MAIL
D125064,0.9623464,MAIL
D117698,0.16757017,DO_NOT_MAIL
D133398,0.06146369,DO_NOT_MAIL
D115257,0.6725385,DO_NOT_MAIL
D124363,0.5925024,DO_NOT_MAIL
D133823,0.21040027,DO_NOT_MAIL
D120233,0.97521484,MAIL
D124761,0.9788103,MAIL
D109236,0.37099186,DO_NOT_MAIL
D102178,0.009258955,DO_NOT_MAIL
D114256,0.89608073,DO_NOT_MAIL
D131429,0.11481243,DO_NOT_MAIL
D100315,0.9614345,MAIL
D133506,0.62193674,DO_NOT_MAIL
D127442,0.80390793,DO_NOT_MAIL
D112488,0.88879144,DO_NOT_MAIL
D124027,0.0972827,DO_NOT_MAIL
D121426,0.5399626,DO_NOT_MAIL
D124634,0.028024388,DO_NOT_MAIL
D136782,0.91026044,DO_NOT_MAIL
D114387,0.07112651,DO_NOT_MAIL
D143155,0.9066275,DO_NOT_MAIL
D109158,0.92521757,DO_NOT_MAIL
D126069,0.83729506,DO_NOT_MAIL
D117387,0.73969823,DO_NOT_MAIL
D103202,0.9003407,DO_NOT_MAIL
D139200,0.02825896,DO_NOT_MAIL
D100599,0.7819923,DO_NOT_MAIL
D141164,0.0028591768,DO_NOT_MAIL
D115629,0.973722,MAIL
D110944,0.96456957,MAIL
D128827,0.58997947,DO_NOT_MAIL
D117699,0.85204154,DO_NOT_MAIL
D139531,0.22703487,DO_NOT_MAIL
D132841,0.31985813,DO_NOT_MAIL
D115086,0.09327715,DO_NOT_MAIL
D103660,0.016528301,DO_NOT_MAIL
D106198,0.9662585,MAIL
D127337,0.85706615,DO_NOT_MAIL
D132249,0.92679274,DO_NOT_MAIL
D115039,0.121970825,DO_NOT_MAIL
D127925,0.0019847816,DO_NOT_MAIL
D138894,0.25135934,DO_NOT_MAIL
D110308,0.37881243,DO_NOT_MAIL
D129877,0.76219136,DO_NOT_MAIL
D118346,0.8054332,DO_NOT_MAIL
D108282,0.8073583,DO_NOT_MAIL
D130297,0.7646645,DO_NOT_MAIL
D133837,0.9642926,MAIL
D112678,0.9943077,MAIL
D136440,0.9947642,MAIL
D116746,0.8611976,DO_NOT_MAIL
D134121,0.24262494,DO_NOT_MAIL
D118356,0.0116039775,DO_NOT_MAIL
D113235,0.0025083262,DO_NOT_MAIL
D141100,0.021635728,DO_NOT_MAIL
D143890,0.010747754,DO_NOT_MAIL
D133127,0.3817256,DO_NOT_MAIL
D142331,0.017185388,DO_NOT_MAIL
D111188,0.9452905,DO_NOT_MAIL
D115335,0.8987183,DO_NOT_MAIL
D129282,0.71599865,DO_NOT_MAIL
D114440,0.62353516,DO_NOT_MAIL
D112131,0.8987183,DO_NOT_MAIL
D134430,0.9685836,MAIL
D130162,0.47663742,DO_NOT_MAIL
D113091,0.65463436,DO_NOT_MAIL
D126223,0.030148713,DO_NOT_MAIL
D103636,0.37985092,DO_NOT_MAIL
D113439,0.40061572,DO_NOT_MAIL
D141214,0.069851816,DO_NOT_MAIL
D111302,0.70336944,DO_NOT_MAIL
D126833,0.0010432816,DO_NOT_MAIL
D138302,0.48687914,DO_NOT_MAIL
D115765,0.018126417,DO_NOT_MAIL
D123156,0.7819923,DO_NOT_MAIL
D137579,0.6856181,DO_NOT_MAIL
D103328,0.9583937,MAIL
D123991,0.9519325,DO_NOT_MAIL
D108908,0.00648665,DO_NOT_MAIL
D123866,0.9101504,DO_NOT_MAIL
D143666,0.012055778,DO_NOT_MAIL
D108621,0.7646645,DO_NOT_MAIL
D121516,0.9039037,DO_NOT_MAIL
D132972,0.93806165,DO_NOT_MAIL
D133838,0.76365095,DO_NOT_MAIL
D117841,0.0016612081,DO_NOT_MAIL
D107424,0.119508885,DO_NOT_MAIL
D101946,0.9545625,MAIL
D123984,0.9942363,MAIL
D103573,0.89230096,DO_NOT_MAIL
D119218,0.33820465,DO_NOT_MAIL
D122194,0.35941806,DO_NOT_MAIL
D112416,0.84848046,DO_NOT_MAIL
D125457,0.9624114,MAIL
D123178,0.9715028,MAIL
D139760,0.0071852384,DO_NOT_MAIL
D118685,0.027536867,DO_NOT_MAIL
D122101,0.9813229,MAIL
D103769,0.09627696,DO_NOT_MAIL
D104444,0.43585023,DO_NOT_MAIL
D127890,0.973722,MAIL
D122182,0.08049744,DO_NOT_MAIL
D136129,0.057468247,DO_NOT_MAIL
D144247,0.0002119185,DO_NOT_MAIL
D107372,0.9685309,MAIL
D126516,0.45882508,DO_NOT_MAIL
D132906,0.94245774,DO_NOT_MAIL
D128195,0.0038980353,DO_NOT_MAIL
D142489,0.17757231,DO_NOT_MAIL
D128129,0.94837177,DO_NOT_MAIL
D107487,0.94473964,DO_NOT_MAIL
D136123,0.5399626,DO_NOT_MAIL
D127083,0.7100003,DO_NOT_MAIL
D136356,0.97521484,MAIL
D138983,0.45242202,DO_NOT_MAIL
D125499,0.00978852,DO_NOT_MAIL
D117434,0.9257085,DO_NOT_MAIL
D106660,0.7089558,DO_NOT_MAIL
D123391,0.8538114,DO_NOT_MAIL
D133412,0.015114792,DO_NOT_MAIL
D121994,0.23297898,DO_NOT_MAIL
D129439,0.9698342,MAIL
D110408,0.9490709,DO_NOT_MAIL
D111855,0.34988105,DO_NOT_MAIL
D111099,0.02503685,DO_NOT_MAIL
D133129,0.99713826,MAIL
D105148,0.9550682,MAIL
D115824,0.8073583,DO_NOT_MAIL
D120083,0.84869266,DO_NOT_MAIL
D102158,0.94418365,DO_NOT_MAIL
D137823,0.0015383214,DO_NOT_MAIL
D122944,0.9838995,MAIL
D128274,0.66697764,DO_NOT_MAIL
D144000,0.98127306,MAIL
D105045,0.14044808,DO_NOT_MAIL
D106493,0.9639058,MAIL
D118217,0.94612527,DO_NOT_MAIL
D126762,0.90447336,DO_NOT_MAIL
D110846,0.7287747,DO_NOT_MAIL
D141162,0.23297782,DO_NOT_MAIL
D125526,0.9452333,DO_NOT_MAIL
D119918,0.2394468,DO_NOT_MAIL
D137912,0.9447901,DO_NOT_MAIL
D108376,0.80390793,DO_NOT_MAIL
D105803,0.2359601,DO_NOT_MAIL
D105379,0.9305908,DO_NOT_MAIL
D143487,0.006773949,DO_NOT_MAIL
D103809,0.97234666,MAIL
D102858,0.8989707,DO_NOT_MAIL
D143957,0.6435539,DO_NOT_MAIL
D127991,0.0050306665,DO_NOT_MAIL
D112019,0.012620587,DO_NOT_MAIL
D128584,0.9329275,DO_NOT_MAIL
D140846,0.14502536,DO_NOT_MAIL
D114516,0.6725385,DO_NOT_MAIL
D133594,0.56445444,DO_NOT_MAIL
D111119,0.57849175,DO_NOT_MAIL
D132370,0.47379315,DO_NOT_MAIL
D107537,0.05439061,DO_NOT_MAIL
D110727,0.9462837,DO_NOT_MAIL
D101463,0.26543677,DO_NOT_MAIL
D138940,0.03861856,DO_NOT_MAIL
D109841,0.9928227,MAIL
D120124,0.68927664,DO_NOT_MAIL
D142237,0.038096145,DO_NOT_MAIL
D121024,0.9132189,DO_NOT_MAIL
D126564,0.00070158846,DO_NOT_MAIL
D143926,0.13634473,DO_NOT_MAIL
D143679,0.03171421,DO_NOT_MAIL
D112993,0.98380095,MAIL
D136880,0.85706615,DO_NOT_MAIL
D112436,0.48687914,DO_NOT_MAIL
D119678,0.91089255,DO_NOT_MAIL
D116987,0.8693399,DO_NOT_MAIL
D107022,0.46711233,DO_NOT_MAIL
D132532,0.8726598,DO_NOT_MAIL
D141727,0.13869122,DO_NOT_MAIL
D126598,0.87192446,DO_NOT_MAIL
D102402,0.9871229,MAIL
D130910,0.85608035,DO_NOT_MAIL
D119592,0.89230096,DO_NOT_MAIL
D111402,0.013123544,DO_NOT_MAIL
D130512,0.92679274,DO_NOT_MAIL
D115179,0.98286635,MAIL
D120191,0.98778266,MAIL
D107844,0.31493363,DO_NOT_MAIL
D106175,0.25449836,DO_NOT_MAIL
D134016,0.5769335,DO_NOT_MAIL
D126667,0.8809452,DO_NOT_MAIL
D132188,0.62193674,DO_NOT_MAIL
D144152,0.002096606,DO_NOT_MAIL
D121859,0.03707006,DO_NOT_MAIL
D115607,0.93471134,DO_NOT_MAIL
D114887,0.95690113,MAIL
D114385,0.99004793,MAIL
D131357,0.9624114,MAIL
D108513,0.2148226,DO_NOT_MAIL
D105377,0.979267,MAIL
D142551,0.11549032,DO_NOT_MAIL
D108452,0.8536362,DO_NOT_MAIL
D114669,0.0732522,DO_NOT_MAIL
D135027,0.08199829,DO_NOT_MAIL
D135273,0.00025954127,DO_NOT_MAIL
D117415,0.8869641,DO_NOT_MAIL
D111789,0.996702,MAIL
D124556,0.21692865,DO_NOT_MAIL
D123300,0.7304995,DO_NOT_MAIL
D131576,0.9770189,MAIL
D136034,0.90302545,DO_NOT_MAIL
D125348,0.3284072,DO_NOT_MAIL
D109866,0.90447336,DO_NOT_MAIL
D119905,0.9763776,MAIL
D102132,0.9226338,DO_NOT_MAIL
D130915,0.48505336,DO_NOT_MAIL
D114816,0.6690531,DO_NOT_MAIL
D132624,0.80390793,DO_NOT_MAIL
D131528,0.05549068,DO_NOT_MAIL
D103788,0.92517406,DO_NOT_MAIL
D116896,0.657778,DO_NOT_MAIL
D131769,0.13104211,DO_NOT_MAIL
D141738,0.03358918,DO_NOT_MAIL
D100764,0.9675739,MAIL
D132641,0.07821758,DO_NOT_MAIL
D125118,0.0016919401,DO_NOT_MAIL
D103599,0.8211532,DO_NOT_MAIL
D135482,0.13004324,DO_NOT_MAIL
D106156,0.8732268,DO_NOT_MAIL
D117768,0.2212399,DO_NOT_MAIL
D100404,0.9462837,DO_NOT_MAIL
D126247,0.0017475703,DO_NOT_MAIL
D126187,0.9747672,MAIL
D108647,0.74088514,DO_NOT_MAIL
D133741,0.96223414,MAIL
D144558,0.098968014,DO_NOT_MAIL
D100166,0.0018775619,DO_NOT_MAIL
D129886,0.050013255,DO_NOT_MAIL
D104797,0.0038740714,DO_NOT_MAIL
D114866,0.9039037,DO_NOT_MAIL
D143709,0.0192636,DO_NOT_MAIL
D128160,0.97138107,MAIL
D138985,0.93650526,DO_NOT_MAIL
D115048,0.62193674,DO_NOT_MAIL
D128079,0.13017121,DO_NOT_MAIL
D139111,0.019606741,DO_NOT_MAIL
D115471,0.04638059,DO_NOT_MAIL
D133711,0.4310203,DO_NOT_MAIL
D131696,0.8698155,DO_NOT_MAIL
D144389,0.30220565,DO_NOT_MAIL
D105462,0.9795379,MAIL
D120072,0.8276394,DO_NOT_MAIL
D102298,0.31571802,DO_NOT_MAIL
D136054,0.92924166,DO_NOT_MAIL
D130328,0.8165528,DO_NOT_MAIL
D141234,0.00035944046,DO_NOT_MAIL
D101672,0.6547513,DO_NOT_MAIL
D118600,0.08698069,DO_NOT_MAIL
D130019,0.9639058,MAIL
D126935,0.051351175,DO_NOT_MAIL
D135907,0.9734187,MAIL
D108492,0.2878991,DO_NOT_MAIL
D100450,0.9894521,MAIL
D116883,0.96245515,MAIL
D137847,0.15101458,DO_NOT_MAIL
D122286,0.8087358,DO_NOT_MAIL
D106339,0.7819923,DO_NOT_MAIL
D112197,0.9176977,DO_NOT_MAIL
D131108,0.9748004,MAIL
D118876,0.4589601,DO_NOT_MAIL
D106864,0.63208497,DO_NOT_MAIL
D106923,0.9690147,MAIL
D135635,0.027930595,DO_NOT_MAIL
D118990,0.8447092,DO_NOT_MAIL
D102544,0.07474872,DO_NOT_MAIL
D124683,0.007863619,DO_NOT_MAIL
D105776,0.99300885,MAIL
D109568,0.7332227,DO_NOT_MAIL
D136787,0.004910606,DO_NOT_MAIL
D108741,0.824826,DO_NOT_MAIL
D120094,0.7332227,DO_NOT_MAIL
D131313,0.021914484,DO_NOT_MAIL
D120553,0.9716717,MAIL
D106559,0.9656056,MAIL
D114269,0.5410151,DO_NOT_MAIL
D138259,0.026531657,DO_NOT_MAIL
D116040,0.9763776,MAIL
D138442,0.006413747,DO_NOT_MAIL
D100058,0.5769335,DO_NOT_MAIL
D131288,0.056746114,DO_NOT_MAIL
D132172,0.9545625,MAIL
D125056,0.10976238,DO_NOT_MAIL
D112159,0.9152594,DO_NOT_MAIL
D131308,0.074154235,DO_NOT_MAIL
D144331,0.00087747874,DO_NOT_MAIL
D129789,0.52650124,DO_NOT_MAIL
D143472,0.0129390955,DO_NOT_MAIL
D107846,0.089227185,DO_NOT_MAIL
D123619,0.9039037,DO_NOT_MAIL
D106276,0.7037504,DO_NOT_MAIL
D131864,0.9833103,MAIL
D125087,0.8073583,DO_NOT_MAIL
D130284,0.63461775,DO_NOT_MAIL
D104451,0.9463768,DO_NOT_MAIL
D102753,0.9869551,MAIL
D119933,0.9788836,MAIL
D127440,0.9720347,MAIL
D123388,0.8809452,DO_NOT_MAIL
D104395,0.8054332,DO_NOT_MAIL
D131351,0.6431161,DO_NOT_MAIL
D139794,0.018032528,DO_NOT_MAIL
D124095,0.00012851453,DO_NOT_MAIL
D136769,0.012960721,DO_NOT_MAIL
D128918,0.043552764,DO_NOT_MAIL
D133443,0.81474036,DO_NOT_MAIL
D143637,0.04381583,DO_NOT_MAIL
D131254,0.8665668,DO_NOT_MAIL
D106217,0.83709186,DO_NOT_MAIL
D128968,0.94473964,DO_NOT_MAIL
D122672,0.8869641,DO_NOT_MAIL
D135389,0.96258026,MAIL
D109410,0.7392137,DO_NOT_MAIL
D115505,0.19007635,DO_NOT_MAIL
D133370,0.23297898,DO_NOT_MAIL
D133552,0.03494243,DO_NOT_MAIL
D138988,0.17034727,DO_NOT_MAIL
D116691,0.8572682,DO_NOT_MAIL
D143617,0.14382531,DO_NOT_MAIL
D114397,0.062461898,DO_NOT_MAIL
D100870,0.8987183,DO_NOT_MAIL
D108171,0.9720426,MAIL
D106450,0.8602647,DO_NOT_MAIL
D100610,0.055649728,DO_NOT_MAIL
D105968,0.9859474,MAIL
D100196,0.36774158,DO_NOT_MAIL
D118018,0.96521676,MAIL
D125073,0.35871568,DO_NOT_MAIL
D121282,0.961119,MAIL
D130935,0.8427521,DO_NOT_MAIL
D110329,0.00042338623,DO_NOT_MAIL
D115210,0.0017071652,DO_NOT_MAIL
D103160,0.9490709,DO_NOT_MAIL
D117959,0.77241266,DO_NOT_MAIL
D118043,0.015817404,DO_NOT_MAIL
D113931,0.3817256,DO_NOT_MAIL
D136035,0.8489496,DO_NOT_MAIL
D105262,0.9581196,MAIL
D144025,0.009993133,DO_NOT_MAIL
D102829,0.1676866,DO_NOT_MAIL
D117557,0.76365095,DO_NOT_MAIL
D135300,0.013437146,DO_NOT_MAIL
D118969,0.38134602,DO_NOT_MAIL
D102310,0.046047308,DO_NOT_MAIL
D122285,0.9347862,DO_NOT_MAIL
D119836,0.84580207,DO_NOT_MAIL
D131607,0.8093756,DO_NOT_MAIL
D109806,0.0016427118,DO_NOT_MAIL
D120034,0.9667681,MAIL
D118887,0.7885715,DO_NOT_MAIL
D121710,0.9450459,DO_NOT_MAIL
D110560,0.2960637,DO_NOT_MAIL
D105221,0.92709506,DO_NOT_MAIL
D143039,0.4964852,DO_NOT_MAIL
D103732,0.6486279,DO_NOT_MAIL
D115302,0.06985345,DO_NOT_MAIL
D123012,0.80223644,DO_NOT_MAIL
D103795,0.9928167,MAIL
D140278,0.5247683,DO_NOT_MAIL
D141389,0.019277086,DO_NOT_MAIL
D103683,0.47305262,DO_NOT_MAIL
D106268,0.99402374,MAIL
D118248,0.044517644,DO_NOT_MAIL
D116653,0.155177,DO_NOT_MAIL
D106998,0.9685836,MAIL
D116368,0.43765414,DO_NOT_MAIL
D130813,0.005676377,DO_NOT_MAIL
D136966,0.9547952,MAIL
D107003,0.024081538,DO_NOT_MAIL
D130493,0.1385547,DO_NOT_MAIL
D108251,0.2394468,DO_NOT_MAIL
D131496,0.9009107,DO_NOT_MAIL
D132321,0.8788544,DO_NOT_MAIL
D126458,0.0065470203,DO_NOT_MAIL
D106857,0.82004774,DO_NOT_MAIL
D137498,0.006122909,DO_NOT_MAIL
D134468,0.975021,MAIL
D138067,0.9788103,MAIL
D119567,0.140183,DO_NOT_MAIL
D105284,0.23595884,DO_NOT_MAIL
D133931,0.15816362,DO_NOT_MAIL
D107295,0.9937919,MAIL
D127061,0.98580605,MAIL
D140005,0.7466751,DO_NOT_MAIL
D108163,0.9799463,MAIL
D140655,0.0065742973,DO_NOT_MAIL
D102913,0.9274354,DO_NOT_MAIL
D141859,0.19679293,DO_NOT_MAIL
D122740,0.80330753,DO_NOT_MAIL
D136694,0.99285674,MAIL
D114026,0.25449836,DO_NOT_MAIL
D103610,0.9452333,DO_NOT_MAIL
D126168,0.038178373,DO_NOT_MAIL
D112251,0.97982794,MAIL
D113951,0.3238702,DO_NOT_MAIL
D110438,0.0001852692,DO_NOT_MAIL
D117356,0.78161925,DO_NOT_MAIL
D135643,0.002721745,DO_NOT_MAIL
D125838,0.9501605,DO_NOT_MAIL
D104767,8.8775734e-05,DO_NOT_MAIL
D114858,0.8211532,DO_NOT_MAIL
D101488,0.99537885,MAIL
D120970,0.38551566,DO_NOT_MAIL
D122185,0.0015808791,DO_NOT_MAIL
D115294,0.19886257,DO_NOT_MAIL
D109783,0.0018407466,DO_NOT_MAIL
D105017,0.13653623,DO_NOT_MAIL
D112985,0.96245515,MAIL
D117150,0.97699124,MAIL
D101328,0.86922854,DO_NOT_MAIL
D132488,0.013355098,DO_NOT_MAIL
D142856,0.04204032,DO_NOT_MAIL
D118192,0.5617754,DO_NOT_MAIL
D126093,0.9760435,MAIL
D110700,0.9624114,MAIL
D105596,0.9799029,MAIL
D106514,0.9881572,MAIL
D125112,0.0034801152,DO_NOT_MAIL
D143460,0.9769513,MAIL
D115010,0.9799463,MAIL
D120514,0.958693,MAIL
D109789,0.97138107,MAIL
D127859,0.022565372,DO_NOT_MAIL
D142242,0.018505191,DO_NOT_MAIL
D106667,0.9637091,MAIL
D116081,0.020353882,DO_NOT_MAIL
D109124,0.9779025,MAIL
D134791,0.0054231277,DO_NOT_MAIL
D105135,0.97337025,MAIL
D124965,0.2394468,DO_NOT_MAIL
D129048,0.24182323,DO_NOT_MAIL
D136593,0.035803955,DO_NOT_MAIL
D111414,0.009950013,DO_NOT_MAIL
D119290,0.96522987,MAIL
D118425,0.32524395,DO_NOT_MAIL
D134375,0.961119,MAIL
D128214,0.73969823,DO_NOT_MAIL
D140671,0.26729974,DO_NOT_MAIL
D107873,0.1963547,DO_NOT_MAIL
D100335,0.89595646,DO_NOT_MAIL
D133727,0.1477361,DO_NOT_MAIL
D133512,0.79660517,DO_NOT_MAIL
D136406,0.98628366,MAIL
D100823,0.8881307,DO_NOT_MAIL
D144669,0.04670817,DO_NOT_MAIL
D136688,0.56582487,DO_NOT_MAIL
D135157,0.005702951,DO_NOT_MAIL
D123292,0.07489818,DO_NOT_MAIL
D137385,0.23650056,DO_NOT_MAIL
D140185,0.014485612,DO_NOT_MAIL
D115851,0.2394468,DO_NOT_MAIL
D119436,0.9720347,MAIL
D128521,0.7738617,DO_NOT_MAIL
D144354,0.62060946,DO_NOT_MAIL
D122366,0.8838868,DO_NOT_MAIL
D112122,0.0043865372,DO_NOT_MAIL
D138191,0.039317206,DO_NOT_MAIL
D118713,0.93471134,DO_NOT_MAIL
D133187,0.6469854,DO_NOT_MAIL
D105159,0.0020947272,DO_NOT_MAIL
D111766,0.02282505,DO_NOT_MAIL
D127697,0.58415884,DO_NOT_MAIL
D102300,0.030015923,DO_NOT_MAIL
D107467,0.03589985,DO_NOT_MAIL
D131562,0.19895163,DO_NOT_MAIL
D123712,0.8415551,DO_NOT_MAIL
D139885,0.24290062,DO_NOT_MAIL
D101514,0.77132523,DO_NOT_MAIL
D143732,0.0021975813,DO_NOT_MAIL
D137299,0.83709186,DO_NOT_MAIL
D115127,0.028818032,DO_NOT_MAIL
D119374,0.7392137,DO_NOT_MAIL
D131525,0.15451361,DO_NOT_MAIL
D106297,0.97699124,MAIL
D114437,0.9811429,MAIL
D132189,0.986133,MAIL
D116230,0.99300885,MAIL
D141606,0.00076955435,DO_NOT_MAIL
D103965,0.89545536,DO_NOT_MAIL
D126816,0.07456787,DO_NOT_MAIL
D129250,0.97124714,MAIL
D103041,0.40314263,DO_NOT_MAIL
D109465,0.1539271,DO_NOT_MAIL
D140784,0.00032475646,DO_NOT_MAIL
D144108,0.017581008,DO_NOT_MAIL
D115703,0.99193174,MAIL
D138012,0.981805,MAIL
D133925,0.95227355,MAIL
D128684,0.033976287,DO_NOT_MAIL
D100273,0.9657949,MAIL
D120413,0.8537907,DO_NOT_MAIL
D141045,0.4275766,DO_NOT_MAIL
D126841,0.8693399,DO_NOT_MAIL
D119039,0.76365095,DO_NOT_MAIL
D121653,0.9009107,DO_NOT_MAIL
D102949,0.47663742,DO_NOT_MAIL
D103554,0.9554237,MAIL
D107240,0.00563172,DO_NOT_MAIL
D118606,0.74183184,DO_NOT_MAIL
D130135,0.1701367,DO_NOT_MAIL
D101770,0.25449836,DO_NOT_MAIL
D107161,0.059942037,DO_NOT_MAIL
D115680,0.14177631,DO_NOT_MAIL
D104648,0.9418153,DO_NOT_MAIL
D139609,0.47502625,DO_NOT_MAIL
D135125,0.0012726033,DO_NOT_MAIL
D140190,0.5962572,DO_NOT_MAIL
D110272,0.5399626,DO_NOT_MAIL
D142725,0.0015970211,DO_NOT_MAIL
D130182,0.8415551,DO_NOT_MAIL
D113125,0.014474016,DO_NOT_MAIL
D132283,0.23007919,DO_NOT_MAIL
D138631,0.30543417,DO_NOT_MAIL
D139740,0.07696559,DO_NOT_MAIL
D143817,0.009005943,DO_NOT_MAIL
